__id,carat,cut,color,clarity,depth,table,label,x,y,z
18673,1.08,4,3,4,61.8,58.0,7635,6.56,6.58,4.06
10959,1.02,2,5,2,60.5,63.0,4901,6.54,6.48,3.94
47821,0.7,2,0,4,60.9,58.0,1904,5.66,5.73,3.47
32296,0.25,4,3,4,62.7,56.0,454,4.01,4.04,2.52
3513,0.85,4,3,2,62.2,56.0,3403,6.06,6.09,3.78
53715,0.76,4,4,2,62.6,57.0,2719,5.84,5.89,3.67
23294,1.5,3,2,3,60.0,62.0,11322,7.41,7.38,4.44
24598,1.52,4,5,2,62.0,56.0,12907,7.36,7.34,4.56
53240,0.7,2,5,2,63.1,58.0,2643,5.61,5.64,3.55
9138,1.1,4,2,1,62.6,56.0,4537,6.57,6.65,4.14
44126,0.5,3,5,3,62.6,58.0,1559,5.07,5.12,3.19
33674,0.3,2,5,5,60.0,55.0,837,4.36,4.41,2.63
17855,1.47,3,0,3,61.5,58.0,7203,7.31,7.29,4.49
44904,0.5,2,5,3,63.4,59.0,1629,5.09,5.06,3.22
48762,0.56,3,4,4,58.2,60.0,2016,5.41,5.38,3.14
51555,0.51,3,6,5,60.8,60.0,2387,5.23,5.14,3.15
18986,1.01,4,3,3,62.1,59.0,7814,6.39,6.43,3.98
33672,0.41,4,3,1,61.0,57.0,836,4.82,4.79,2.93
35198,0.31,4,3,7,62.1,54.0,891,4.37,4.39,2.72
1186,0.7,2,3,5,60.8,57.0,2931,5.72,5.76,3.49
47188,0.57,4,3,4,62.2,54.0,1837,5.31,5.33,3.31
3207,0.71,4,5,4,62.3,56.0,3346,5.69,5.74,3.56
45222,0.52,4,5,2,61.1,57.0,1656,5.2,5.17,3.16
24652,1.58,4,4,2,60.2,56.0,12991,7.57,7.64,4.58
52332,0.78,4,3,2,61.0,57.0,2496,5.94,5.99,3.64
22893,1.5,4,1,5,60.7,60.0,10931,7.35,7.4,4.48
38937,0.4,2,5,4,61.8,56.0,1053,4.74,4.77,2.94
13308,1.19,4,5,1,61.9,56.0,5497,6.8,6.84,4.22
41251,0.3,2,4,2,62.1,60.0,500,4.26,4.28,2.65
17211,1.29,3,1,4,63.0,57.0,6877,6.99,6.89,4.37
210,0.74,4,5,2,61.7,56.0,2779,5.84,5.8,3.59
35498,0.41,2,4,2,63.1,59.0,904,4.75,4.7,2.98
34791,0.4,3,3,4,60.3,59.0,877,4.76,4.8,2.88
37150,0.32,4,5,4,61.6,57.0,972,4.39,4.35,2.69
5156,1.02,3,6,0,61.4,60.0,3769,6.42,6.47,3.96
51768,0.7,4,4,2,62.2,56.0,2409,5.68,5.7,3.54
43247,0.42,4,3,7,61.6,56.0,1400,4.85,4.86,2.99
41129,0.58,2,3,1,59.5,59.0,1197,5.41,5.45,3.23
28440,0.39,2,4,2,61.3,62.0,670,4.68,4.71,2.88
30627,0.28,4,1,4,62.4,54.0,448,4.18,4.19,2.61
52786,0.7,4,3,2,61.9,58.0,2567,5.66,5.69,3.51
13338,1.23,3,0,3,61.9,55.0,5504,6.94,6.88,4.28
16016,1.01,1,3,4,59.2,63.0,6407,6.5,6.48,3.84
11647,1.2,3,0,3,62.6,57.0,5053,6.8,6.72,4.23
53640,0.3,4,6,2,61.0,56.0,552,4.35,4.37,2.66
22792,1.51,3,1,5,61.1,60.0,10817,7.36,7.33,4.49
30439,0.32,4,2,6,61.9,55.0,730,4.37,4.38,2.71
24199,1.53,2,5,2,62.6,57.0,12386,7.25,7.41,4.59
15292,1.04,2,6,2,58.9,58.0,6138,6.66,6.69,3.93
2345,0.83,4,3,2,61.8,55.0,3171,6.05,6.09,3.75
17248,1.34,4,2,1,61.6,56.0,6904,7.1,7.05,4.36
5924,0.93,4,4,1,61.9,57.0,3941,6.21,6.25,3.86
1337,0.72,3,5,4,61.5,60.0,2961,5.79,5.75,3.55
17573,1.17,2,3,3,63.2,57.0,7076,6.73,6.71,4.25
49683,0.73,1,1,3,63.7,58.0,2144,5.69,5.64,3.61
32135,0.44,2,3,2,60.3,58.0,786,4.94,4.99,2.99
16417,1.03,4,3,3,61.8,56.0,6557,6.47,6.5,4.01
951,0.5,4,5,5,62.2,54.0,2889,5.08,5.12,3.17
28090,0.4,1,5,2,64.2,57.0,662,4.66,4.68,3.0
22385,1.1,4,6,5,61.0,56.0,10410,6.67,6.73,4.09
2481,0.7,1,6,4,60.4,63.0,3193,5.68,5.74,3.45
31971,0.26,4,5,4,61.8,55.0,452,4.09,4.13,2.54
26905,2.26,4,1,2,62.4,57.0,16904,8.43,8.37,5.24
32099,0.33,4,6,3,60.9,55.0,781,4.46,4.5,2.73
41783,0.54,4,6,1,61.3,57.0,1247,5.27,5.24,3.22
31243,0.31,4,4,3,61.6,55.0,757,4.38,4.39,2.7
40251,0.51,3,2,1,62.9,56.0,1125,5.08,5.06,3.19
1113,0.77,2,3,2,63.6,57.0,2915,5.79,5.88,3.71
53439,0.7,3,5,3,60.8,58.0,2673,5.7,5.74,3.48
37341,0.41,1,5,3,63.1,64.0,981,4.66,4.63,2.93
53023,0.74,2,1,5,62.8,55.0,2600,5.75,5.78,3.62
17224,1.22,4,1,4,62.9,54.0,6887,6.83,6.79,4.29
8215,1.04,3,5,1,62.8,59.0,4370,6.45,6.41,4.04
21859,1.22,4,4,4,62.3,57.0,9920,6.79,6.83,4.24
911,0.71,4,1,3,61.5,55.0,2878,5.76,5.78,3.55
8646,1.06,3,4,1,62.4,58.0,4452,6.54,6.5,4.07
47229,0.55,4,6,2,60.9,57.0,1840,5.29,5.32,3.23
40316,0.4,3,5,4,61.8,55.0,1125,4.76,4.72,2.93
12841,1.03,2,3,2,59.4,60.0,5353,6.61,6.66,3.94
26203,1.5,0,5,4,65.4,57.0,15584,7.14,7.07,4.65
1219,0.72,4,5,1,62.4,57.0,2939,5.71,5.74,3.57
35477,0.42,4,5,3,60.9,57.0,902,4.85,4.87,2.96
8582,0.91,2,4,2,60.4,59.0,4437,6.22,6.26,3.77
38772,0.31,3,5,5,61.4,58.0,1046,4.36,4.33,2.67
48792,0.72,3,3,1,62.8,61.0,2022,5.68,5.59,3.54
11494,1.08,2,5,1,62.9,59.0,5018,6.44,6.53,4.08
22256,1.71,4,0,4,62.4,56.0,10309,7.59,7.63,4.75
8468,1.08,2,5,1,59.8,59.0,4415,6.65,6.73,4.0
32621,0.3,4,1,4,62.5,54.0,457,4.3,4.34,2.7
22791,1.32,3,4,3,62.2,58.0,10814,7.03,6.95,4.35
46461,0.6,4,6,2,61.1,57.0,1774,5.39,5.51,3.33
30372,0.36,4,2,3,62.1,55.0,729,4.61,4.57,2.85
17904,1.34,2,6,1,62.3,59.0,7230,6.99,7.03,4.37
4960,0.91,2,2,2,62.2,60.0,3734,6.16,6.22,3.85
986,0.77,2,3,3,58.3,63.0,2896,6.0,6.05,3.51
11925,1.09,4,2,2,61.1,57.0,5125,6.62,6.71,4.07
27268,2.12,2,4,1,60.6,58.0,17694,8.27,8.32,5.03
21549,1.09,4,6,4,62.3,56.0,9650,6.63,6.59,4.12
498,0.7,3,6,2,60.2,60.0,2822,5.82,5.75,3.48
48322,0.23,4,3,6,60.8,57.0,536,3.96,3.99,2.41
26908,2.01,2,1,4,62.9,62.0,16914,7.98,8.02,5.03
8939,1.01,3,4,1,62.4,58.0,4497,6.41,6.37,3.99
33141,0.31,1,3,6,63.4,57.0,816,4.32,4.36,2.75
37723,0.34,4,3,5,62.1,55.0,995,4.48,4.44,2.77
38096,0.36,4,2,7,61.9,57.0,1013,4.6,4.55,2.83
38855,0.4,3,3,5,62.5,60.0,1050,4.7,4.65,2.92
27488,1.76,4,3,4,62.8,55.0,18178,7.74,7.7,4.85
53929,0.79,3,5,1,61.4,58.0,2756,6.03,5.96,3.68
23592,1.51,3,4,2,62.2,59.0,11607,7.34,7.3,4.55
28713,0.23,3,5,5,60.9,60.0,680,3.99,3.96,2.42
12107,1.01,4,2,3,62.7,56.0,5166,6.35,6.4,4.0
2152,0.7,2,3,4,61.9,57.0,3127,5.68,5.71,3.53
14019,1.01,3,3,3,61.1,60.0,5701,6.46,6.37,3.92
15389,0.29,2,3,6,61.4,56.0,607,4.25,4.28,2.62
43973,0.27,2,5,4,61.8,55.0,518,4.18,4.21,2.59
11588,1.0,0,4,2,61.3,62.0,5040,6.45,6.37,3.93
35400,0.39,2,5,4,60.0,59.0,900,4.76,4.8,2.87
27801,0.37,3,2,4,60.9,60.0,649,4.6,4.63,2.81
41470,0.41,4,6,4,61.8,57.0,1230,4.8,4.75,2.95
13402,0.32,2,3,4,61.2,62.0,602,4.41,4.45,2.71
42470,0.66,4,0,3,62.1,55.0,1316,5.6,5.64,3.49
9247,1.01,2,2,3,63.3,57.0,4559,6.32,6.27,3.99
17378,0.34,3,2,2,62.1,59.0,612,4.5,4.46,2.78
43352,0.5,1,5,3,63.3,56.0,1407,5.11,5.03,3.21
4196,0.93,2,1,3,63.5,57.0,3563,6.13,6.21,3.92
52306,0.25,1,6,5,57.5,61.0,548,4.16,4.19,2.4
40354,0.43,4,3,5,61.4,55.0,1129,4.88,4.83,2.98
17704,0.32,4,6,1,61.4,56.0,612,4.46,4.43,2.73
34869,0.3,3,3,5,61.6,60.0,878,4.27,4.24,2.62
27499,2.05,4,5,2,62.4,57.0,18193,8.17,8.09,5.08
27559,2.07,3,1,3,61.2,58.0,18359,8.2,8.18,5.01
11653,1.01,2,2,4,63.0,55.0,5055,6.35,6.41,4.02
42975,0.41,3,5,6,62.2,58.0,1367,4.75,4.77,2.96
10474,1.01,0,4,3,66.1,61.0,4791,6.1,6.04,4.01
15863,1.2,1,6,1,62.2,65.0,6344,6.75,6.7,4.18
23006,1.51,4,2,2,62.3,53.7,11062,7.33,7.37,4.58
50546,0.71,3,4,1,62.1,60.0,2275,5.7,5.66,3.53
22748,1.5,2,4,2,62.6,60.0,10766,7.18,7.27,4.52
32413,0.41,4,6,2,61.7,54.0,791,4.78,4.79,2.95
6339,0.57,2,6,7,61.3,57.0,4032,5.33,5.41,3.29
7637,0.9,3,2,3,61.7,59.0,4266,6.13,6.19,3.8
1315,0.72,4,4,3,62.6,56.0,2956,5.75,5.72,3.59
4844,0.91,2,2,2,63.4,59.0,3710,6.12,6.09,3.87
34167,0.33,4,3,4,61.9,56.0,854,4.48,4.44,2.76
39498,0.41,3,5,4,61.9,59.0,1079,4.77,4.8,2.96
37305,0.3,4,5,6,62.5,54.0,979,4.32,4.29,2.69
35344,0.42,2,2,2,63.2,58.0,898,4.79,4.77,3.02
22130,1.5,2,1,4,62.2,59.0,10164,7.27,7.3,4.53
50467,0.72,4,1,4,62.3,55.0,2265,5.79,5.69,3.58
23847,1.23,4,4,5,61.9,55.0,11927,6.92,6.89,4.27
11853,1.04,4,2,2,62.3,57.0,5102,6.45,6.48,4.03
38877,0.4,3,6,3,60.5,59.0,1050,4.8,4.76,2.89
13857,1.0,3,4,2,61.9,60.0,5645,6.39,6.34,3.94
27,0.24,3,1,4,62.5,57.0,355,3.97,3.94,2.47
12215,1.06,4,2,2,61.4,55.0,5194,6.62,6.58,4.05
44448,0.51,4,4,3,61.0,55.0,1591,5.17,5.21,3.17
42853,0.41,3,6,5,61.8,58.0,1356,4.79,4.75,2.95
34205,0.33,3,4,3,62.1,59.0,854,4.44,4.39,2.74
29363,0.31,3,3,3,61.2,58.0,698,4.37,4.32,2.66
45178,0.58,2,5,3,61.9,58.0,1656,5.31,5.36,3.3
28945,0.3,1,2,6,63.4,57.0,684,4.27,4.31,2.72
34378,0.41,4,4,3,61.4,55.0,863,4.78,4.83,2.95
37705,0.4,2,6,4,64.0,57.0,995,4.66,4.69,2.99
50350,0.52,4,4,3,62.3,57.0,2246,5.18,5.13,3.21
43727,0.51,4,5,2,62.2,57.0,1438,5.08,5.12,3.17
3255,0.82,4,6,1,62.1,57.0,3357,6.04,6.0,3.74
2157,0.7,4,6,3,61.5,56.0,3129,5.7,5.74,3.52
49801,0.7,2,5,2,63.2,61.0,2164,5.61,5.49,3.51
27630,2.22,4,1,3,61.3,56.0,18531,8.45,8.36,5.15
40985,0.5,1,5,1,63.7,55.0,1181,5.08,5.03,3.22
9705,0.32,4,6,2,59.3,55.0,589,4.51,4.53,2.68
14226,1.33,3,1,1,62.3,59.0,5765,7.01,6.98,4.36
1370,0.7,4,3,2,61.7,55.0,2965,5.7,5.73,3.53
2128,0.86,4,1,3,62.1,57.0,3121,6.1,6.07,3.78
4206,0.72,4,4,3,61.8,56.0,3564,5.72,5.74,3.54
107,0.8,3,3,2,63.0,59.0,2760,5.9,5.81,3.69
19688,0.3,4,3,4,61.8,56.0,624,4.31,4.33,2.67
9204,0.91,0,5,3,61.8,66.0,4550,6.11,6.09,3.77
26893,2.0,2,2,2,63.3,59.0,16872,8.02,8.0,5.07
45013,0.54,3,2,4,61.3,58.0,1637,5.25,5.22,3.21
25083,1.7,4,3,4,62.9,57.0,13605,7.59,7.52,4.75
24592,1.2,2,4,7,62.3,60.0,12905,6.74,6.8,4.22
31727,0.33,2,4,4,59.1,60.0,772,4.48,4.52,2.66
19654,1.01,2,4,5,63.0,56.0,8265,6.34,6.4,4.01
1205,0.7,4,6,1,62.6,54.0,2936,5.69,5.72,3.57
40336,0.51,1,2,3,61.8,65.0,1128,5.07,5.02,3.12
13521,1.2,1,5,1,63.3,55.0,5544,6.73,6.77,4.27
22106,1.07,4,5,5,62.3,56.0,10133,6.51,6.61,4.09
32270,0.3,4,3,6,61.3,56.0,789,4.3,4.34,2.65
11660,1.24,4,2,4,63.0,55.0,5055,6.84,6.81,4.3
47851,0.77,1,0,2,63.3,57.0,1909,5.79,5.84,3.68
20862,1.54,3,2,3,60.3,60.0,9081,7.47,7.45,4.5
24877,1.62,3,4,2,63.0,58.0,13298,7.47,7.43,4.69
36826,0.56,2,0,2,60.3,59.0,957,5.3,5.34,3.21
53147,1.2,0,4,0,65.7,56.0,2622,6.65,6.58,4.35
13385,0.31,4,5,2,60.1,57.0,601,4.36,4.39,2.63
18492,1.0,2,5,4,62.3,53.0,7528,6.35,6.39,3.97
21915,1.2,2,3,7,59.4,61.0,9987,6.92,6.95,4.12
8885,1.04,4,4,1,62.4,56.0,4486,6.4,6.48,4.02
28781,0.33,4,5,3,59.3,58.0,681,4.53,4.51,2.68
49251,0.71,2,3,1,63.4,56.0,2086,5.68,5.62,3.58
6504,0.9,3,2,4,61.8,56.0,4064,6.18,6.16,3.81
16223,1.05,4,3,3,60.8,57.0,6486,6.58,6.65,4.02
27015,2.25,4,1,1,62.4,57.0,17143,8.39,8.32,5.21
34339,0.3,4,5,6,62.5,57.0,862,4.27,4.3,2.68
46741,0.55,2,6,3,62.8,57.0,1799,5.24,5.27,3.3
14637,1.22,3,0,4,61.7,59.0,5910,6.92,6.85,4.25
15287,1.24,2,1,3,60.0,58.0,6134,6.98,7.03,4.2
24027,1.54,3,2,7,62.5,58.0,12196,7.33,7.38,4.6
53068,0.81,1,5,0,64.1,59.0,2608,5.89,5.85,3.76
2058,0.32,2,5,2,62.2,57.0,561,4.38,4.43,2.74
44582,0.53,4,5,3,61.0,57.0,1607,5.23,5.26,3.2
43721,0.51,2,3,3,62.4,62.0,1438,5.07,5.09,3.17
31995,0.3,3,4,3,62.7,58.0,776,4.3,4.25,2.68
48654,0.36,1,3,2,63.3,56.0,537,4.5,4.53,2.86
16755,1.13,4,2,3,61.9,56.0,6670,6.69,6.63,4.13
17235,0.9,2,5,5,63.7,57.0,6892,6.1,6.12,3.89
14444,1.27,3,2,3,58.9,61.0,5832,7.09,7.03,4.16
10880,1.21,4,0,3,62.2,57.0,4879,6.78,6.82,4.23
30632,0.31,4,6,3,62.2,55.0,734,4.31,4.34,2.69
8020,1.05,4,2,1,61.2,57.0,4331,6.55,6.62,4.03
35454,0.32,4,5,3,62.2,55.0,900,4.38,4.36,2.72
7998,1.01,3,3,1,62.7,58.0,4327,6.44,6.38,4.02
35346,0.42,2,2,2,63.1,57.0,898,4.78,4.76,3.01
22013,1.19,4,6,4,61.1,57.0,10079,6.84,6.87,4.19
13269,1.0,1,3,3,63.7,57.0,5484,6.32,6.28,4.01
24349,2.02,1,4,1,57.1,60.0,12615,8.31,8.25,4.73
32039,0.3,4,5,5,61.7,53.8,779,4.31,4.34,2.67
11845,1.13,3,2,2,62.3,58.0,5101,6.67,6.68,4.16
31308,0.32,4,6,3,62.6,57.0,758,4.37,4.41,2.75
41633,0.3,2,2,2,58.7,63.0,504,4.37,4.32,2.55
8493,0.9,4,5,3,62.1,57.0,4419,6.15,6.18,3.83
2288,0.9,2,2,1,59.5,63.0,3160,6.26,6.31,3.74
14872,1.01,1,4,3,63.6,59.0,5988,6.32,6.36,4.03
14522,1.01,3,3,3,61.5,56.0,5864,6.47,6.41,3.96
53867,0.7,2,4,3,62.3,59.0,2744,5.63,5.7,3.53
4423,0.92,2,6,1,62.5,59.0,3613,6.2,6.24,3.89
43459,0.51,2,3,3,59.1,60.0,1417,5.18,5.21,3.07
36535,0.42,3,4,3,61.9,58.0,945,4.8,4.76,2.96
14878,1.54,1,1,1,57.9,62.0,5989,7.63,7.5,4.38
42926,0.57,4,3,2,61.7,56.0,1364,5.33,5.37,3.3
17285,1.03,3,5,3,62.9,61.0,6922,6.42,6.36,4.02
9852,1.74,2,2,0,63.2,55.0,4677,7.62,7.59,4.8
12141,1.2,3,2,1,62.4,61.0,5174,6.81,6.78,4.24
45400,0.55,4,2,5,62.1,55.0,1668,5.25,5.28,3.27
45600,0.58,4,3,2,61.5,56.0,1690,5.35,5.38,3.3
1224,0.7,1,4,5,63.1,57.0,2940,5.59,5.66,3.55
8328,0.91,4,5,2,61.0,57.0,4392,6.2,6.26,3.8
13773,1.16,4,6,1,62.5,56.0,5615,6.7,6.8,4.23
21817,1.31,4,3,4,62.2,56.0,9891,7.01,7.05,4.37
33782,0.32,2,3,6,61.9,58.0,842,4.36,4.39,2.71
21721,2.06,2,4,0,58.7,61.0,9789,8.31,8.33,4.88
3033,0.26,2,2,5,63.4,55.0,565,4.06,4.05,2.57
22241,1.08,4,5,4,61.7,55.0,10292,6.58,6.61,4.07
6693,0.31,3,1,2,62.3,59.0,408,4.29,4.32,2.68
39849,0.38,4,5,5,62.2,56.0,1100,4.58,4.65,2.87
48628,0.58,2,4,4,61.5,60.0,2001,5.32,5.38,3.29
1191,0.7,2,4,5,63.2,58.0,2932,5.66,5.6,3.56
11418,1.16,4,5,1,59.9,57.0,5001,6.8,6.82,4.08
5268,0.9,1,5,2,63.9,57.0,3795,6.12,6.08,3.9
44578,0.53,1,5,3,63.7,55.0,1607,5.12,5.15,3.27
47312,0.23,2,4,5,61.5,58.0,530,3.9,3.94,2.41
5146,1.51,0,2,0,65.6,61.0,3765,7.16,7.0,4.66
50802,0.71,3,5,1,61.4,59.0,2306,5.74,5.7,3.51
8545,0.9,3,2,5,62.0,58.0,4432,6.13,6.16,3.81
46744,0.72,1,2,1,64.1,58.0,1799,5.68,5.65,3.63
20340,1.22,3,3,4,62.2,59.0,8739,6.87,6.82,4.26
10929,0.91,3,4,3,62.2,58.0,4892,6.21,6.17,3.85
5380,0.34,3,1,2,60.2,59.0,574,4.55,4.52,2.73
28300,0.3,1,2,2,63.7,57.0,432,4.26,4.28,2.72
19183,1.01,4,3,5,60.9,54.0,7934,6.5,6.53,3.97
32613,0.33,4,1,2,62.0,53.5,456,4.46,4.5,2.78
2543,0.75,2,5,3,62.8,55.0,3206,5.77,5.79,3.63
42150,0.5,4,4,2,62.7,57.0,1282,5.06,5.09,3.18
43899,0.27,4,2,3,60.5,57.0,509,4.19,4.17,2.53
42705,0.52,3,4,2,58.6,61.0,1338,5.3,5.28,3.1
42562,0.42,4,6,5,61.4,56.0,1326,4.82,4.85,2.97
21216,1.54,4,3,1,61.7,56.0,9359,7.41,7.44,4.58
46615,0.51,2,6,3,61.1,59.0,1787,5.12,5.16,3.14
2061,0.32,2,5,3,60.5,58.0,561,4.4,4.42,2.67
22283,1.7,4,2,3,62.8,55.0,10333,7.61,7.54,4.76
26853,2.01,3,1,3,60.5,60.0,16778,8.17,8.15,4.94
24480,1.1,4,5,6,61.1,56.0,12748,6.69,6.73,4.1
7949,1.16,3,3,1,62.0,59.0,4320,6.74,6.62,4.14
14476,1.0,4,4,3,62.0,55.0,5844,6.43,6.48,4.0
40978,0.41,4,6,5,61.1,56.0,1181,4.81,4.78,2.93
53137,0.7,4,1,6,61.5,57.0,2620,5.72,5.75,3.52
9696,0.32,2,6,2,62.7,57.0,589,4.34,4.37,2.73
1862,0.73,2,5,3,63.1,55.0,3066,5.77,5.71,3.62
45014,0.54,3,3,3,62.0,58.0,1637,5.21,5.18,3.22
41551,0.4,2,4,6,58.9,59.0,1236,4.81,4.84,2.84
37808,0.35,4,3,7,62.0,54.0,1001,4.54,4.56,2.82
28761,0.31,4,5,3,60.9,57.0,680,4.34,4.36,2.65
52474,0.7,2,5,2,63.2,57.0,2518,5.63,5.61,3.55
13836,1.0,4,6,2,62.8,55.0,5639,6.3,6.38,3.98
6585,1.03,3,2,1,62.3,59.0,4078,6.42,6.46,4.01
31479,0.34,4,2,4,62.7,57.0,765,4.48,4.45,2.8
10854,1.03,4,3,1,61.8,55.0,4873,6.5,6.52,4.02
35195,0.31,4,3,7,61.6,55.0,891,4.35,4.38,2.69
24155,1.67,4,2,3,61.7,55.0,12327,7.68,7.61,4.72
41422,0.52,2,4,2,62.3,55.0,1227,5.14,5.17,3.21
12576,1.13,2,3,2,60.9,60.0,5280,6.67,6.76,4.09
17427,1.11,4,3,3,61.2,56.0,6982,6.68,6.65,4.08
20452,1.1,4,4,4,61.5,55.0,8796,6.69,6.64,4.1
47747,0.54,4,6,3,61.1,57.0,1892,5.22,5.25,3.2
51716,0.7,2,4,2,61.3,59.0,2401,5.68,5.74,3.5
37852,0.46,0,3,3,65.3,56.0,1002,4.83,4.76,3.13
15176,1.01,3,4,3,62.0,59.0,6097,6.45,6.38,3.98
20749,1.5,3,5,1,62.7,56.0,8988,7.38,7.33,4.61
44921,0.56,4,3,2,62.0,57.0,1631,5.25,5.27,3.26
30491,0.31,4,6,2,62.2,55.0,732,4.37,4.34,2.71
23137,2.01,0,5,1,65.5,56.0,11156,7.84,7.79,5.12
14741,1.01,4,2,3,61.7,56.0,5936,6.45,6.47,3.98
4398,0.31,4,6,2,61.8,56.0,571,4.34,4.37,2.69
34820,0.3,3,2,6,62.3,58.0,878,4.32,4.29,2.68
8383,0.35,3,4,2,60.2,58.0,583,4.54,4.6,2.75
1575,0.71,4,1,5,60.4,57.0,3007,5.78,5.81,3.5
1389,0.24,4,3,6,62.1,56.0,559,3.97,4.0,2.47
35084,0.3,4,4,7,61.8,54.0,886,4.34,4.36,2.69
22559,1.58,2,2,3,61.4,60.0,10608,7.49,7.44,4.58
15459,1.0,2,6,3,61.2,61.0,6190,6.35,6.39,3.9
37676,0.7,0,4,0,65.4,59.0,992,5.6,5.49,3.63
52216,0.81,2,0,2,63.1,59.0,2482,5.88,5.91,3.72
43809,0.51,3,3,3,61.3,59.0,1443,5.17,5.11,3.15
14653,1.65,0,0,2,61.6,66.0,5914,7.61,7.47,4.66
40224,0.4,2,6,4,62.9,56.0,1123,4.67,4.71,2.95
20292,0.91,4,6,5,62.0,54.0,8707,6.2,6.25,3.86
2100,0.93,4,3,1,61.0,54.0,3114,6.35,6.32,3.87
46509,0.51,4,6,4,62.5,57.0,1779,5.08,5.13,3.19
20316,1.74,1,1,1,60.1,64.0,8731,7.82,7.71,4.67
3619,0.7,2,5,5,61.5,58.0,3429,5.67,5.71,3.5
6337,1.0,4,0,4,62.3,56.0,4032,6.43,6.38,3.99
1456,0.7,4,5,4,61.3,54.0,2978,5.77,5.83,3.54
2475,1.0,1,2,1,62.0,64.0,3192,6.43,6.29,3.94
27423,2.01,2,2,2,58.2,63.0,18027,8.32,8.23,4.82
15052,0.3,4,3,4,59.9,56.0,605,4.37,4.41,2.63
25731,1.51,1,4,5,63.7,58.0,14654,7.18,7.24,4.59
9312,1.12,2,2,2,63.1,56.0,4576,6.62,6.59,4.17
30904,0.39,4,3,3,61.5,57.0,745,4.69,4.74,2.9
13126,1.22,1,1,3,57.2,60.0,5431,7.07,7.01,4.03
2289,0.9,4,0,3,61.3,57.0,3160,6.16,6.24,3.8
45757,0.59,4,3,3,62.0,57.0,1705,5.31,5.4,3.32
50222,0.7,2,4,2,61.6,55.0,2230,5.66,5.7,3.5
39544,0.4,4,4,3,62.0,57.0,1080,4.74,4.68,2.92
2227,0.9,0,3,2,65.4,57.0,3145,6.04,5.95,3.92
38948,0.31,4,2,3,62.2,55.0,489,4.35,4.37,2.71
5746,1.18,2,5,0,62.5,58.0,3894,6.62,6.75,4.18
50738,0.52,4,6,4,62.2,56.0,2296,5.16,5.13,3.2
52760,0.81,2,2,2,59.1,57.0,2562,6.09,6.16,3.62
13877,1.04,3,4,2,62.8,57.0,5650,6.5,6.43,4.06
25421,1.5,3,3,5,62.7,58.0,14157,7.28,7.32,4.58
25962,2.01,2,1,2,64.1,57.0,15145,7.89,7.94,5.07
16770,0.9,4,3,6,61.5,56.0,6680,6.22,6.24,3.83
1820,0.57,4,4,6,61.1,55.0,3057,5.36,5.44,3.3
33957,0.23,2,5,5,61.1,58.0,465,3.95,4.01,2.43
6922,0.91,3,5,2,62.4,57.0,4138,6.23,6.11,3.85
25847,1.51,2,5,4,63.2,58.0,14904,7.24,7.16,4.55
7140,1.11,3,5,1,61.0,60.0,4177,6.68,6.66,4.07
6328,0.71,4,6,3,60.9,56.0,4029,5.76,5.79,3.52
38443,0.45,0,3,4,66.3,56.0,1027,4.82,4.65,3.14
16997,1.01,2,5,3,63.2,57.0,6787,6.38,6.35,4.02
53271,0.66,4,4,3,62.4,54.0,2648,5.55,5.61,3.48
42995,0.54,4,3,2,62.0,54.0,1368,5.25,5.27,3.26
50679,1.01,0,3,0,64.5,56.0,2287,6.32,6.26,4.06
46422,0.66,2,5,1,61.3,57.2,1769,5.59,5.66,3.45
7957,0.9,3,2,3,60.4,59.0,4321,6.24,6.27,3.78
2557,0.9,2,1,3,62.5,57.0,3209,6.12,6.2,3.85
2392,0.32,4,5,2,61.8,55.0,561,4.42,4.45,2.74
42193,0.5,3,4,2,59.1,58.0,1286,5.23,5.19,3.08
17138,1.5,0,2,2,65.0,57.0,6838,7.1,7.06,4.6
1571,0.71,3,5,4,61.1,58.0,3006,5.8,5.76,3.53
27753,0.32,2,1,4,63.1,56.0,648,4.4,4.38,2.77
23527,1.56,4,2,3,61.5,56.0,11531,7.46,7.5,4.6
41913,0.42,2,5,5,59.4,60.0,1262,4.88,4.91,2.91
13710,1.22,3,1,2,61.3,58.0,5602,6.94,6.9,4.24
14359,1.02,2,5,2,62.6,58.0,5814,6.4,6.45,4.02
43318,0.48,1,4,4,59.0,60.9,1402,5.09,5.15,3.02
12979,1.01,2,6,2,59.8,56.0,5394,6.57,6.6,3.94
11807,1.01,3,2,2,62.3,58.0,5090,6.44,6.4,4.0
34964,0.31,3,5,2,62.7,58.0,471,4.32,4.35,2.72
16230,0.94,4,3,6,62.4,58.0,6488,6.22,6.27,3.9
46031,0.57,4,3,3,61.6,57.0,1728,5.36,5.32,3.29
21106,1.07,4,3,6,62.6,54.0,9276,6.58,6.5,4.1
49701,0.7,2,1,2,62.2,55.0,2147,5.62,5.67,3.51
9671,1.11,4,1,2,62.3,56.0,4645,6.59,6.64,4.12
34674,0.41,2,2,5,62.0,56.0,873,4.77,4.81,2.97
48142,0.71,4,0,2,61.4,56.0,1940,5.75,5.78,3.54
7489,1.06,4,3,1,62.5,55.0,4238,6.55,6.51,4.08
39367,0.36,3,3,7,61.0,59.0,1074,4.55,4.6,2.79
5303,1.01,3,5,1,61.8,61.0,3801,6.35,6.29,3.9
